epoch,train_mse_uts,train_mse_fs,full_mae_uts,full_mae_fs,full_score
3469,0.00791074,0.02701369,0.04948694,0.09058716,0.14007410
3470,0.00829170,0.02732170,0.05044148,0.09136292,0.14180440
3471,0.00797529,0.02676673,0.04962290,0.09228940,0.14191230
3472,0.00951314,0.02586286,0.04832489,0.09439420,0.14271909
3473,0.00873294,0.02690728,0.04803270,0.09728631,0.14531901
3474,0.00758330,0.02734472,0.04795934,0.09562757,0.14358691
3475,0.00865908,0.02578088,0.04850809,0.09424000,0.14274810
3476,0.00780886,0.02526731,0.04923834,0.09496521,0.14420355
3477,0.00860776,0.02864741,0.04715621,0.09341231,0.14056852
3478,0.00801967,0.02547999,0.04682911,0.09230735,0.13913646
3479,0.00783269,0.02432447,0.04828737,0.09365474,0.14194211
3480,0.00874349,0.02747891,0.04991575,0.09491971,0.14483546
3481,0.00851447,0.02565293,0.04987630,0.09462944,0.14450574
3482,0.00979888,0.02542700,0.04909653,0.09209654,0.14119307
3483,0.00859226,0.02700709,0.04840792,0.09192025,0.14032817
3484,0.00818112,0.02752729,0.04846635,0.09084117,0.13930751
3485,0.00840567,0.02624922,0.04878029,0.09028493,0.13906522
3486,0.00891162,0.02531568,0.04882311,0.09301565,0.14183876
3487,0.00856875,0.02486528,0.04871291,0.09628580,0.14499870
3488,0.00835869,0.02731448,0.04979355,0.09772257,0.14751611
3489,0.00831298,0.02555673,0.05058017,0.09423373,0.14481390
3490,0.00812291,0.02550593,0.05010225,0.09035436,0.14045661
3491,0.00940268,0.02565978,0.04868637,0.08976366,0.13845004
3492,0.00807533,0.02714380,0.04847113,0.08989261,0.13836375
3493,0.00719634,0.02719124,0.04923058,0.08806226,0.13729285
3494,0.00867914,0.02599187,0.04914780,0.08828696,0.13743475
3495,0.00807831,0.02391456,0.04824167,0.09192108,0.14016275
3496,0.00791590,0.02559000,0.04741208,0.09257491,0.13998698
3497,0.00889908,0.02890075,0.04813783,0.09149802,0.13963586
3498,0.00897474,0.02469750,0.04982493,0.09286064,0.14268557
3499,0.00904509,0.02874646,0.05107513,0.09513746,0.14621259
3500,0.00957714,0.02616359,0.05015083,0.09427073,0.14442156
3501,0.00948345,0.02684211,0.04998964,0.09323435,0.14322399
3502,0.00920520,0.02675275,0.04986443,0.09589832,0.14576275
3503,0.00945024,0.02637042,0.04868235,0.09495957,0.14364192
3504,0.00797682,0.02414240,0.04852173,0.09093377,0.13945550
3505,0.00780862,0.02456387,0.04860277,0.09130122,0.13990398
3506,0.00836538,0.02772649,0.04975277,0.09045813,0.14021090
3507,0.00737200,0.02740275,0.05014519,0.09085248,0.14099768
3508,0.00825602,0.02504396,0.04986282,0.09559766,0.14546048
3509,0.00984757,0.02702617,0.04903229,0.09668580,0.14571809
3510,0.00827607,0.02499109,0.04861218,0.09306701,0.14167919
3511,0.00940451,0.02537872,0.04804969,0.09088020,0.13892989
3512,0.00861027,0.02438137,0.04729092,0.09016858,0.13745950
3513,0.00810742,0.02870234,0.04775955,0.08907600,0.13683555
3514,0.00908864,0.02362979,0.04916136,0.08963721,0.13879857
3515,0.00803263,0.02807478,0.05015078,0.08992954,0.14008033
3516,0.00907453,0.02593649,0.05020207,0.09044010,0.14064217
3517,0.00959703,0.02499938,0.05097917,0.09136569,0.14234486
3518,0.00802489,0.02525248,0.05028541,0.09206509,0.14235050
3519,0.00760017,0.02496074,0.05032124,0.09205408,0.14237532
3520,0.00762054,0.02587007,0.05051849,0.09153817,0.14205666
3521,0.00842457,0.02701811,0.05089553,0.09127790,0.14217344
3522,0.00900595,0.02332994,0.05071766,0.09052664,0.14124430
3523,0.00762175,0.02525487,0.04935562,0.08974818,0.13910380
3524,0.00779887,0.02750222,0.04816567,0.09079677,0.13896244
3525,0.00854695,0.02978303,0.04845116,0.09270119,0.14115234
3526,0.00844511,0.02558747,0.04781796,0.09251097,0.14032893
3527,0.00775541,0.02614470,0.04771467,0.09115025,0.13886492
3528,0.00760254,0.02574799,0.04846609,0.09015568,0.13862177
3529,0.00826231,0.02712148,0.04946817,0.09146444,0.14093261
3530,0.00847561,0.02763638,0.04829168,0.09457093,0.14286261
3531,0.00788929,0.02924913,0.04704886,0.09612694,0.14317579
3532,0.00789372,0.02938909,0.04807606,0.09539925,0.14347531
3533,0.00801645,0.02692613,0.04864947,0.09553716,0.14418663
3534,0.00773236,0.02513796,0.04855932,0.09538224,0.14394157
3535,0.00878138,0.02589733,0.04912568,0.09440123,0.14352690
3536,0.00855245,0.02581930,0.05098825,0.09340885,0.14439710
3537,0.00809197,0.02799376,0.05029863,0.09424969,0.14454832
3538,0.00751502,0.02996687,0.04798319,0.09350500,0.14148819
3539,0.00860985,0.02740445,0.04635648,0.09224992,0.13860640
3540,0.00814031,0.02840167,0.04635239,0.09224252,0.13859492
3541,0.00811550,0.02853817,0.04650322,0.09188541,0.13838863
3542,0.00791084,0.02459596,0.04733546,0.09217398,0.13950944
3543,0.00677783,0.02645871,0.04777215,0.09281948,0.14059164
3544,0.00855295,0.02412098,0.04896106,0.09264194,0.14160300
3545,0.00803795,0.02499407,0.04868514,0.09242267,0.14110781
3546,0.00840525,0.02806170,0.04766524,0.09276897,0.14043422
3547,0.00767708,0.02780085,0.04815090,0.09266764,0.14081854
3548,0.00878737,0.02866200,0.04950900,0.09041043,0.13991943
3549,0.00875155,0.02527540,0.04930212,0.08840363,0.13770575
3550,0.00729343,0.02712387,0.04917849,0.08969122,0.13886971
3551,0.00878673,0.02712381,0.04975819,0.09129000,0.14104819
3552,0.00907048,0.02814559,0.05072488,0.09139513,0.14212001
3553,0.00920881,0.02682309,0.04986030,0.09182776,0.14168806
3554,0.00974838,0.02458350,0.04914158,0.09179719,0.14093877
3555,0.00883616,0.02636517,0.04949550,0.09142972,0.14092521
3556,0.00833515,0.02663412,0.04885761,0.09166668,0.14052429
3557,0.00953617,0.02484272,0.04771091,0.09380760,0.14151851
3558,0.00837996,0.02699080,0.04774133,0.09501271,0.14275404
3559,0.00883982,0.02702036,0.04883230,0.09318063,0.14201293
3560,0.00823582,0.02603962,0.05038676,0.09154988,0.14193664
3561,0.00783552,0.02825500,0.04996959,0.09095158,0.14092117
3562,0.00809884,0.02573183,0.04881946,0.09061746,0.13943692
3563,0.00841006,0.02675026,0.04875116,0.09270778,0.14145894
3564,0.00795544,0.02887493,0.04880434,0.09288621,0.14169055
3565,0.00849221,0.02663721,0.04856782,0.09192879,0.14049661
3566,0.00877381,0.02900686,0.04903418,0.09110857,0.14014275
3567,0.00875384,0.02723984,0.05060744,0.09141261,0.14202005
3568,0.00837568,0.02588430,0.04959286,0.09199121,0.14158407
3569,0.00892809,0.02577004,0.04729245,0.09330681,0.14059926
3570,0.00779198,0.02282614,0.04829606,0.09374348,0.14203954
3571,0.00860530,0.02341484,0.04905546,0.09302033,0.14207580
3572,0.00809488,0.02608675,0.05010733,0.09084497,0.14095230
3573,0.00818460,0.02525928,0.05052601,0.08980551,0.14033153
3574,0.00784441,0.02793086,0.05000944,0.08923337,0.13924281
3575,0.00822810,0.02679263,0.04870153,0.08987826,0.13857979
3576,0.00717144,0.02292071,0.04810918,0.09106250,0.13917168
3577,0.00826557,0.02421493,0.04796648,0.09150379,0.13947027
3578,0.00751362,0.02702826,0.04808558,0.09036464,0.13845022
3579,0.00823689,0.02572194,0.04876637,0.08889847,0.13766484
3580,0.00876167,0.02713592,0.04779371,0.08848220,0.13627591
3581,0.00688866,0.02474363,0.04882380,0.09002920,0.13885300
3582,0.00833345,0.02710833,0.04870883,0.08979554,0.13850437
3583,0.00904534,0.02810758,0.04858585,0.09022285,0.13880870
3584,0.00786555,0.02449918,0.04863251,0.09280181,0.14143432
3585,0.00870889,0.02761639,0.04882156,0.09430653,0.14312809
3586,0.00892643,0.02704007,0.04865769,0.09064818,0.13930587
3587,0.00758681,0.02577033,0.04769128,0.08803064,0.13572192
3588,0.00744904,0.02569847,0.04772389,0.08848734,0.13621123
3589,0.00786755,0.02694027,0.04800875,0.08993826,0.13794701
3590,0.00799625,0.02433329,0.04794838,0.09335940,0.14130778
3591,0.00778006,0.02720902,0.04809789,0.09471861,0.14281650
3592,0.00758740,0.02815463,0.04818032,0.09120279,0.13938311
3593,0.00794427,0.02652862,0.04783458,0.08759869,0.13543327
3594,0.00779919,0.02553770,0.04994293,0.08680499,0.13674793
3595,0.00889352,0.02639550,0.05124358,0.08700790,0.13825148
3596,0.00896032,0.02661336,0.05094214,0.08786377,0.13880591
3597,0.00908267,0.02594600,0.05068582,0.09244227,0.14312809
3598,0.00880112,0.02607977,0.04974220,0.09443703,0.14417922
3599,0.00896437,0.02358045,0.04866516,0.09378348,0.14244864
3600,0.01133304,0.02722456,0.04808995,0.09231701,0.14040696
3601,0.00885027,0.02567138,0.04762816,0.09244180,0.14006995
3602,0.00785763,0.02639698,0.04732701,0.09210067,0.13942768
3603,0.00872316,0.02417226,0.04703902,0.09060498,0.13764400
3604,0.00887040,0.02742141,0.04682878,0.08951941,0.13634819
3605,0.00722870,0.02384424,0.04735957,0.09016982,0.13752939
3606,0.00806895,0.02321077,0.04796973,0.09113930,0.13910903
3607,0.00792313,0.02893821,0.04881893,0.09075513,0.13957407
3608,0.00834921,0.02385977,0.04921635,0.09023018,0.13944653
3609,0.00845613,0.02572572,0.04899155,0.09180842,0.14079997
3610,0.00943734,0.02677994,0.04773933,0.09275915,0.14049848
3611,0.00789996,0.02435359,0.04800465,0.09135190,0.13935655
3612,0.00847001,0.02664286,0.04781701,0.08963871,0.13745572
3613,0.00775386,0.02477755,0.04769143,0.08992865,0.13762008
3614,0.00721809,0.02726088,0.04738926,0.08894569,0.13633495
3615,0.00872198,0.02794083,0.04710665,0.08867607,0.13578272
3616,0.00796353,0.02582339,0.04737191,0.09030265,0.13767457
3617,0.00845658,0.02938000,0.04917598,0.09227571,0.14145169
3618,0.00822313,0.02868396,0.04831928,0.09201702,0.14033630
3619,0.00836256,0.02887191,0.04771774,0.09128260,0.13900033
3620,0.00832141,0.02974052,0.04774180,0.09218703,0.13992883
3621,0.00888082,0.02851184,0.04798239,0.09124479,0.13922719
3622,0.00822983,0.02687651,0.04850353,0.08958977,0.13809331
3623,0.00830249,0.02603169,0.04833534,0.08916099,0.13749633
3624,0.00772873,0.02320855,0.04767578,0.09025148,0.13792727
3625,0.00812436,0.03024038,0.04794201,0.09243140,0.14037341
3626,0.00850903,0.02735403,0.04821852,0.09207273,0.14029125
3627,0.00781637,0.02243698,0.04865697,0.09130840,0.13996537
3628,0.00759060,0.02607165,0.04927873,0.09117112,0.14044986
3629,0.00750598,0.02485629,0.04820311,0.08971200,0.13791511
3630,0.00847817,0.02757760,0.04649884,0.08888174,0.13538058
3631,0.00754742,0.02556110,0.04601986,0.08883972,0.13485959
3632,0.00787148,0.02666969,0.04595346,0.08869582,0.13464928
3633,0.00839034,0.02575422,0.04775533,0.08875090,0.13650623
3634,0.00874656,0.02580810,0.05012906,0.08925857,0.13938763
3635,0.00854201,0.02666588,0.04799801,0.09082102,0.13881903
3636,0.00748940,0.02949120,0.04824800,0.09124586,0.13949386
3637,0.00879198,0.02620765,0.04924912,0.09130654,0.14055566
3638,0.00894903,0.02327510,0.04658540,0.09150250,0.13808791
3639,0.00797089,0.02829207,0.04996452,0.09175622,0.14172075
3640,0.00806759,0.02490984,0.05511732,0.09238292,0.14750025
3641,0.00863223,0.02475934,0.05171095,0.09271777,0.14442873
3642,0.00806852,0.02804329,0.04969680,0.09160627,0.14130308
3643,0.00843467,0.02607951,0.05059886,0.09080618,0.14140503
3644,0.00869336,0.02635211,0.04924991,0.09081762,0.14006752
3645,0.00728271,0.02367008,0.04953860,0.09108850,0.14062710
3646,0.00816752,0.02724833,0.05008184,0.09088919,0.14097102
3647,0.00763265,0.02529967,0.05094108,0.09236654,0.14330762
3648,0.00886272,0.02552034,0.04902761,0.09318564,0.14221325
3649,0.00871735,0.02557344,0.04745295,0.08778962,0.13524258
3650,0.00739369,0.02514386,0.04726519,0.08827088,0.13553607
3651,0.00800550,0.02595083,0.04792614,0.09015931,0.13808545
3652,0.00837366,0.02712997,0.04902707,0.08859916,0.13762623
3653,0.00743683,0.02605214,0.05058319,0.09267707,0.14326027
3654,0.00875824,0.02621214,0.05058275,0.09551992,0.14610267
3655,0.00821962,0.02436287,0.04932804,0.09360199,0.14293003
3656,0.00870829,0.02602921,0.05050301,0.09053691,0.14103992
3657,0.00893377,0.02886442,0.04760627,0.08991489,0.13752116
3658,0.00879176,0.02472386,0.04996540,0.09052137,0.14048677
3659,0.00779159,0.02653693,0.05290619,0.08925813,0.14216432
3660,0.00919182,0.02529620,0.05095799,0.09097150,0.14192948
3661,0.00789491,0.02574315,0.04810111,0.09337601,0.14147712
3662,0.00876659,0.03055564,0.04962450,0.09222783,0.14185233
3663,0.00859048,0.02517539,0.04995288,0.09151044,0.14146332
3664,0.00819052,0.02410944,0.05034349,0.09090395,0.14124743
3665,0.00777831,0.02779522,0.05273470,0.09000349,0.14273819
3666,0.00819372,0.02500976,0.05021326,0.08993297,0.14014623
3667,0.00830237,0.02593597,0.04716642,0.09054026,0.13770668
3668,0.00774771,0.02893575,0.04687338,0.09039006,0.13726344
3669,0.00825915,0.02727311,0.04559269,0.08897258,0.13456527
3670,0.00854724,0.02794536,0.04790306,0.08839914,0.13630220
3671,0.00828648,0.02572745,0.05222401,0.09067184,0.14289586
3672,0.00864361,0.02626865,0.04990749,0.09320617,0.14311365
3673,0.00829628,0.02708634,0.05290023,0.09435991,0.14726014
3674,0.00889377,0.02504804,0.05320665,0.09446891,0.14767556
3675,0.00987125,0.02808793,0.04972388,0.09396494,0.14368882
3676,0.00823410,0.02367657,0.05343377,0.09372958,0.14716335
3677,0.00879846,0.02564241,0.05363328,0.09136599,0.14499927
3678,0.00791745,0.02529751,0.04989887,0.09089769,0.14079657
3679,0.00869296,0.02782177,0.04975062,0.09065722,0.14040784
3680,0.00858894,0.02528143,0.04998535,0.09009591,0.14008126
3681,0.00846456,0.02159665,0.04710839,0.09057395,0.13768234
3682,0.00937867,0.02419749,0.04815408,0.09100018,0.13915426
3683,0.00798926,0.02822064,0.05127114,0.08998540,0.14125654
3684,0.00858208,0.02504163,0.05136022,0.08973309,0.14109331
3685,0.00909704,0.02635357,0.04977740,0.09106656,0.14084396
3686,0.00799582,0.02818534,0.04905821,0.09382909,0.14288730
3687,0.00791360,0.02561150,0.04935475,0.09472214,0.14407690
3688,0.00799515,0.02846506,0.04979815,0.09287360,0.14267175
3689,0.00886833,0.02449334,0.04933022,0.09013534,0.13946556
3690,0.00791235,0.02131644,0.04887122,0.08899567,0.13786688
3691,0.00767826,0.02378070,0.04836253,0.08842313,0.13678567
3692,0.00858650,0.02570487,0.04713355,0.08848192,0.13561547
3693,0.00862279,0.02427867,0.04667234,0.09028482,0.13695716
3694,0.00813163,0.02729101,0.04764082,0.09185185,0.13949266
3695,0.00768271,0.02672345,0.04884575,0.08923724,0.13808299
3696,0.00807493,0.02554944,0.04892008,0.08774888,0.13666896
3697,0.00832654,0.02391699,0.04712530,0.08953731,0.13666261
3698,0.00846021,0.02730120,0.04825788,0.08899320,0.13725108
3699,0.00784683,0.02571580,0.04870428,0.08721926,0.13592354
3700,0.00834179,0.02349875,0.04779093,0.09048163,0.13827256
3701,0.00834011,0.02558064,0.04705228,0.09398559,0.14103786
3702,0.00824991,0.02382298,0.04694103,0.09277006,0.13971109
3703,0.00812453,0.02761756,0.04730788,0.09098917,0.13829705
3704,0.00794356,0.02566173,0.04722600,0.08979583,0.13702183
3705,0.00835165,0.02257031,0.04685662,0.08877886,0.13563548
3706,0.00873255,0.02483194,0.04713158,0.08835886,0.13549043
3707,0.00806783,0.02641994,0.04791875,0.08877123,0.13668998
3708,0.00853839,0.02536434,0.04899590,0.08940644,0.13840234
3709,0.00780431,0.02524810,0.04821894,0.08941492,0.13763386
3710,0.00881207,0.02365618,0.04805544,0.08995887,0.13801431
3711,0.00782612,0.03210758,0.04799842,0.08912621,0.13712464
3712,0.00804191,0.02342156,0.04861480,0.08874737,0.13736217
3713,0.00818216,0.02450222,0.04818298,0.08902556,0.13720854
3714,0.00792975,0.02453070,0.04900437,0.09009618,0.13910056
3715,0.00831012,0.02303620,0.04889807,0.09112675,0.14002483
3716,0.00857019,0.02476995,0.04891143,0.09190838,0.14081981
3717,0.00845344,0.02620140,0.04930929,0.09178027,0.14108955
3718,0.00769997,0.02585020,0.04868519,0.09153815,0.14022334
3719,0.00920147,0.02433498,0.04788881,0.09230991,0.14019873
3720,0.00842262,0.02599134,0.04745712,0.09168365,0.13914077
3721,0.00869356,0.02569337,0.04659332,0.09024458,0.13683790
3722,0.00790975,0.02425461,0.04610083,0.08851089,0.13461172
3723,0.00791663,0.02529364,0.04649005,0.08741511,0.13390516
3724,0.00776432,0.02260159,0.04797516,0.08871395,0.13668911
3725,0.00733074,0.02394772,0.04834737,0.09013259,0.13847996
3726,0.00790652,0.02621984,0.04975342,0.08958497,0.13933839
3727,0.00860800,0.02222881,0.05137532,0.09071974,0.14209506
3728,0.00803753,0.02599325,0.05089048,0.09161308,0.14250355
3729,0.00886864,0.02681911,0.05070102,0.09185228,0.14255330
3730,0.00798788,0.02470218,0.05017448,0.09129000,0.14146448
3731,0.00818537,0.02362630,0.04893414,0.09141351,0.14034765
3732,0.00885601,0.02349673,0.04786649,0.09123680,0.13910329
3733,0.00834598,0.02308596,0.04928228,0.08882885,0.13811112
3734,0.00944479,0.02629589,0.05044834,0.08801653,0.13846487
3735,0.00777627,0.02904062,0.04992580,0.08866439,0.13859019
3736,0.00985683,0.02470906,0.04920181,0.08937255,0.13857436
3737,0.00752467,0.02799975,0.04968746,0.09029728,0.13998474
3738,0.00748965,0.02492726,0.05036664,0.09077469,0.14114133
3739,0.00850957,0.02359231,0.04893307,0.08946161,0.13839468
3740,0.00924293,0.02459131,0.04716273,0.08944091,0.13660364
3741,0.00830452,0.02362441,0.04677823,0.08941111,0.13618934
3742,0.00803582,0.02224396,0.04772674,0.08914150,0.13686825
3743,0.00825287,0.02413047,0.04947650,0.08980870,0.13928520
3744,0.00905422,0.02366659,0.04995923,0.09167784,0.14163707
3745,0.00734882,0.02328094,0.04885442,0.09139618,0.14025060
3746,0.00811443,0.02348618,0.04796916,0.08930373,0.13727289
3747,0.00786925,0.02393131,0.04899830,0.08845937,0.13745767
3748,0.00750645,0.02631672,0.05018901,0.08801045,0.13819947
3749,0.00857936,0.02516224,0.04951961,0.08818973,0.13770934
3750,0.00820475,0.02441760,0.04802603,0.08929174,0.13731778
3751,0.00805603,0.02521252,0.04796484,0.09001222,0.13797706
3752,0.00836292,0.02496575,0.04845461,0.09014721,0.13860182
3753,0.00959279,0.02756981,0.04879150,0.09088185,0.13967335
3754,0.00845770,0.02365185,0.04845751,0.09133726,0.13979476
3755,0.00866007,0.02375205,0.04728312,0.09199321,0.13927633
3756,0.00718219,0.02455617,0.04765924,0.09049762,0.13815686
3757,0.00859607,0.02684616,0.04788473,0.08901504,0.13689977
3758,0.00794868,0.02417712,0.04895486,0.08765537,0.13661023
3759,0.00882840,0.02404029,0.04931702,0.08803996,0.13735697
3760,0.00755932,0.02582018,0.04851358,0.08843431,0.13694789
3761,0.00925300,0.02434221,0.04785104,0.08823884,0.13608987
3762,0.00775378,0.02565695,0.04770488,0.08794381,0.13564870
3763,0.00757474,0.02418666,0.04810920,0.08881038,0.13691958
3764,0.00823080,0.02339452,0.04807256,0.09065614,0.13872870
3765,0.00842869,0.02486730,0.04743721,0.09144001,0.13887721
3766,0.00885094,0.02556594,0.04719020,0.08957389,0.13676409
3767,0.00796177,0.02601768,0.04806593,0.08817549,0.13624142
3768,0.00873071,0.02262220,0.04793963,0.08752640,0.13546604
3769,0.00712240,0.02626843,0.04750739,0.08840746,0.13591484
3770,0.00766263,0.02407369,0.04833038,0.08984659,0.13817697
3771,0.00785854,0.02475066,0.04772390,0.09095266,0.13867657
3772,0.00793338,0.02398767,0.04588228,0.08780830,0.13369058
3773,0.00813299,0.02385654,0.04583788,0.08792387,0.13376175
3774,0.00824473,0.02262319,0.04647827,0.08995689,0.13643517
3775,0.00786025,0.03154399,0.04727185,0.09157613,0.13884798
3776,0.00808358,0.02643428,0.04693744,0.09308380,0.14002123
3777,0.00729325,0.02476955,0.04656459,0.09290736,0.13947195
3778,0.00791085,0.02460241,0.04652908,0.09015204,0.13668112
3779,0.00792453,0.02557641,0.04744294,0.08921634,0.13665928
3780,0.00762756,0.02543712,0.04783028,0.08936512,0.13719540
3781,0.00730011,0.02161818,0.04708613,0.08978818,0.13687431
3782,0.00797226,0.02565831,0.04858291,0.09148835,0.14007127
3783,0.00777482,0.02634814,0.04928029,0.09473342,0.14401372
