timestamp,round,epochs_done,train_mae_fs,val_mae_fs,train_mae_ys,val_mae_ys,worst_val_node,best_train_node,worst_rel_pct,best_rel_pct,curate_count_after,phase,mask_op,batch_k,effective_k,worst_nodes,best_nodes,elapsed_sec
2026-04-07 09:10:21,150,60,0.05783805,0.04833568,0.04175549,0.03887711,326,172,21.53421974,0.31053615,60,exchange,exchange,1,1,326,172,16.7297
2026-04-07 09:10:38,151,60,0.05827690,0.05021374,0.04064650,0.03566506,394,543,26.11930656,0.12541434,60,exchange,exchange,1,1,394,543,16.7925
2026-04-07 09:10:55,152,60,0.05615705,0.04749418,0.04120453,0.03744066,55,580,20.80253983,0.35478982,60,exchange,exchange,1,1,55,580,16.8114
2026-04-07 09:11:12,153,60,0.05712387,0.04763445,0.04031664,0.03557228,162,26,29.09722328,0.20913917,60,exchange,exchange,1,1,162,26,16.8334
2026-04-07 09:11:29,154,60,0.05945021,0.04858404,0.04053999,0.03555535,39,571,26.27841187,0.12240615,60,exchange,exchange,1,1,39,571,16.8005
2026-04-07 09:11:45,155,60,0.05674716,0.04764266,0.03756722,0.03886171,179,67,25.11267853,0.43624598,60,exchange,exchange,1,1,179,67,16.7947
2026-04-07 09:12:02,156,60,0.05825843,0.04742637,0.04189369,0.03928574,230,30,29.69855118,0.37827185,60,exchange,exchange,1,1,230,30,16.8027
2026-04-07 09:12:19,157,60,0.05520561,0.04504168,0.04181167,0.03881354,490,295,22.15883636,0.38287041,60,exchange,exchange,1,1,490,295,16.7735
2026-04-07 09:12:36,158,60,0.05614089,0.04691123,0.03808751,0.03373952,301,169,26.43592834,0.37339899,60,exchange,exchange,1,1,301,169,16.8319
2026-04-07 09:12:52,159,60,0.05922405,0.04446905,0.03935802,0.03578724,314,390,29.89155579,0.36809182,60,exchange,exchange,1,1,314,390,16.7583
2026-04-07 09:13:09,160,60,0.05682216,0.04042222,0.04035958,0.03592029,236,360,20.78982353,0.30858424,60,exchange,exchange,1,1,236,360,16.8221
2026-04-07 09:13:26,161,60,0.05670739,0.03967204,0.04032319,0.03544047,568,438,24.18582916,0.87428182,60,exchange,exchange,1,1,568,438,16.7509
2026-04-07 09:13:43,162,60,0.05920413,0.04903216,0.03718370,0.03329486,52,83,19.71697617,0.31457430,60,exchange,exchange,1,1,52,83,16.8789
2026-04-07 09:14:00,163,60,0.06195073,0.04665742,0.03736047,0.03665127,306,157,20.17320251,0.17171378,60,exchange,exchange,1,1,306,157,16.7716
2026-04-07 09:14:17,164,60,0.05772335,0.04275550,0.04100980,0.03437283,168,130,22.58536530,0.01625063,60,exchange,exchange,1,1,168,130,16.8064
2026-04-07 09:14:33,165,60,0.05624602,0.04361570,0.03881033,0.03162743,437,568,21.80710602,0.29419854,60,exchange,exchange,1,1,437,568,16.7447
2026-04-07 09:14:50,166,60,0.06075181,0.04102364,0.03753681,0.03505932,295,220,20.36534119,0.24035296,60,exchange,exchange,1,1,295,220,16.7245
2026-04-07 09:15:07,167,60,0.05690563,0.04120946,0.03943757,0.03725723,167,161,24.90188980,0.42419749,60,exchange,exchange,1,1,167,161,16.8265
